case_id,category,question,http_status,question_type,expected_route,route_ok,expected_topics,topic_hits,expected_reference_keywords,reference_hits,score,verdict,answer_preview,evidence_preview,manual_notes,eval_label_status,final_verdict,issue_type
GQ0011,gotquestions_unmapped,타인종간의 결혼에 관하여 성경은 무엇이라 하는가?,200,topic_search,topic_search|explanation,Y,,,,,1,FAIL,"1. 핵심 답변 타인종 간의 결혼에 대한 성경의 명확한 언급은 없습니다. 그러나 성경은 믿음의 공동체 내에서의 결혼을 강조하며, 믿지 않는 배우자와의 관계에 대한 지침을 제공합니다. 고린도전서 7장에서는 믿지 않는 아내가 있는 형제가 그 아내와 함께 살기를 원할 경우, 그 아내를 버리지 말라고 권장하고 있습니다. 이는 인종이나 민족을 초월하여 사랑과 화합의 중요성을 강조하는 것으로 해석될 수 있습니다. 2. 관련 구절 설명 - 고린도전서 7장 12절: 이 구절은 믿지 않는 배우자와의 관계에서의 사랑과 인내를 강조합니다. 믿지 않는 아내가 남편과 함께 살기를 원할 때, 남편은 그녀를 버리지 말라는 권면은 결혼의 신성함과 사랑의 지속성을 나타냅니다. - 갈라디아서 5장 14절: 이 구절은 이웃 사랑의 중요성을 강조합니다. 모든 율법이 사랑으로 요약된다는 점에서, 타인종 간의 결혼도 서로를 사랑하고 존중하는 관계로 이해될 수 있습니다. 3. 본문 설명 제공된 성경 구절들은 타인종 간의 결","[하이브리드 주제검색 결과] 인식 주제: ['결혼', '관계', '말씀', '섬김'] 검색 키워드: ['결혼', '남편', '아내', '부부', '혼인', '배우자', '관계', '형제', '이웃', '서로', '화목', '화해', '용납', '말씀', '율법', '계명', '성경', '가르침', '교훈', '섬기', '종', '봉사', '낮아지', '대접'] LLM 검색 질의: ['타인종간의 결혼에 대한 성경의 가르침', '믿음의 배우자', '하나님이 정하신 결혼', '결혼의 원칙', '다른 민족과의 결혼', '혼인에 대한 성경적 관점', '타인종간의 결혼에 관하여 성경은 무엇이라 하는가?'] 실제 벡터검색 질의: ['타인종간의 결혼에 대한 성경의 가르침 남편과 아내 사랑과 존중 혼인 서로 사랑 서로 용서 화목 형제 사랑 이웃 사랑 주의 말씀 율법 계명 말씀을 묵상 섬기는 자 낮아짐 이웃을 섬김', '타인종간의 결혼에 대한 성경의 가르침', '믿음의 배우자', '하나님이 정하신 결",,UNLABELED,REVIEW_UNLABELED,정답 라벨 없음: 수동검토/라벨링 필요
GQ0012,gotquestions_topic,성경은 문신 및 피어싱을 어떻게 보는가?,200,topic_search,topic_search|explanation,Y,몸|윤리|거룩,몸|윤리,레위기 19|고린도전서 6|고린도전서 10|로마서 14|베드로전서 3,고린도전서 10|베드로전서 3,4,PASS,"1. 핵심 답변 성경에서 문신과 피어싱에 대한 직접적인 언급은 없지만, 우리의 행동이 하나님께 영광을 돌리는지를 고려하는 것이 중요합니다. 고린도전서 10장 31절은 ""너희가 먹든지 마시든지 무엇을 하든지 다 하나님의 영광을 위하여 하라""라고 말씀합니다. 따라서 문신이나 피어싱을 할 때, 그것이 나의 신앙과 가치관에 부합하는지, 그리고 다른 사람에게 어떤 영향을 미칠지를 생각해야 합니다. 또한, 베드로전서 3장 3-4절에서는 외모보다 마음의 상태가 중요하다고 강조하고 있습니다. 그러므로 외적인 장식이 아닌 내적인 아름다움이 더 소중하다는 점을 기억해야 합니다. 2. 관련 구절 설명 - 고린도전서 10장 31절: 이 구절은 우리의 모든 행동이 하나님의 영광을 위해 이루어져야 한다는 원칙을 제시합니다. 문신이나 피어싱을 고려할 때, 그 선택이 하나님께 영광을 돌리는지 스스로 질문해야 합니다. - 베드로전서 3장 3-4절: 이 구절은 외적인 아름다움보다 내적인 아름다움이 하나님께 더 귀중","[하이브리드 주제검색 결과] 인식 주제: ['몸', '윤리', '말씀'] 검색 키워드: ['몸', '육체', '성전', '성령의 전', '외모', '단장', '문신', '피어싱', '윤리', '옳은', '죄인가', '해도 되', '괜찮', '판단', '양심', '말씀', '율법', '계명', '성경', '가르침', '교훈'] LLM 검색 질의: ['성경에서 문신과 피어싱에 대한 원칙', '몸은 성령의 전', '하나님의 영광을 위하여', '믿음과 양심', '외모보다 마음', '성경은 문신 및 피어싱을 어떻게 보는가?'] 실제 벡터검색 질의: ['성경에서 문신과 피어싱에 대한 원칙 너희 몸은 성령의 전 너희 몸으로 하나님께 영광 외모보다 마음의 숨은 사람 무엇을 하든지 하나님의 영광 믿음을 따라 하지 않는 것은 죄 하나님의 영광을 위하여 양심 덕을 세움 주의 말씀 율법 계명 말씀을 묵상', '성경에서 문신과 피어싱에 대한 원칙', '몸은 성령의 전', '하나님의 영광을 위하여', '믿음",,LABELED,PASS,정상
GQ0013,gotquestions_unmapped,성경은 혼전관계에 대하여 무엇이라고 말하는가?,200,topic_search,topic_search|explanation,Y,,,,,1,FAIL,"1. 핵심 답변 성경은 혼전관계에 대해 직접적으로 언급하지 않지만, 결혼과 관련된 원칙들을 통해 그 의미를 유추할 수 있습니다. 고린도전서 7장에서는 결혼의 중요성과 부부 간의 관계를 강조하며, 서로를 존중하고 사랑해야 한다고 가르칩니다. 또한, 신명기 25장에서는 형제의 의무와 결혼의 의미를 설명하고 있습니다. 이러한 구절들은 혼전관계의 윤리적 기준을 설정하는 데 도움을 줄 수 있습니다. 2. 관련 구절 설명 - 고린도전서 7장 10-11절: 이 구절은 결혼한 자들 사이의 갈등을 다루고 있으며, 부부가 서로를 버리지 말고 화합하라는 주님의 명령을 강조합니다. 이는 결혼의 신성함과 부부 간의 책임을 상기시킵니다. - 신명기 25장 5-6절: 이 구절은 형제의 의무와 결혼의 중요성을 강조하며, 가족 간의 연대감을 보여줍니다. 혼전관계에 대한 윤리를 이해하는 데 있어, 결혼이 단순한 개인의 선택이 아니라 공동체와의 관계에서도 중요한 역할을 한다는 점을 일깨워 줍니다. 3. 본문 설명 고","[하이브리드 주제검색 결과] 인식 주제: ['결혼', '윤리', '관계', '말씀'] 검색 키워드: ['결혼', '남편', '아내', '부부', '혼인', '배우자', '윤리', '옳은', '죄인가', '해도 되', '괜찮', '판단', '양심', '관계', '형제', '이웃', '서로', '화목', '화해', '용납', '말씀', '율법', '계명', '성경', '가르침', '교훈'] LLM 검색 질의: ['혼전관계에 대한 성경의 가르침', '혼전관계', '결혼 전의 관계', '성경의 윤리적 기준', '성적 순결', '결혼의 의미', '성경은 혼전관계에 대하여 무엇이라고 말하는가?'] 실제 벡터검색 질의: ['혼전관계에 대한 성경의 가르침 남편과 아내 사랑과 존중 혼인 믿음을 따라 하지 않는 것은 죄 하나님의 영광을 위하여 양심 덕을 세움 서로 사랑 서로 용서 화목 형제 사랑 이웃 사랑 주의 말씀 율법 계명 말씀을 묵상', '혼전관계에 대한 성경의 가르침', '혼전관계', '결혼 ",,UNLABELED,REVIEW_UNLABELED,정답 라벨 없음: 수동검토/라벨링 필요
GQ0014,gotquestions_unmapped,성경은 공룡에 대하여 무엇을 말하는가?,200,topic_search,topic_search|explanation,Y,,,,,1,FAIL,"1. 핵심 답변 성경은 공룡에 대해 직접적으로 언급하지 않습니다. 그러나 창세기에서 하나님이 모든 생물을 창조하셨다고 기록되어 있으며, 이는 공룡을 포함한 다양한 생명체를 포함할 수 있습니다. 성경은 하나님이 창조하신 세계의 다양성과 복잡성을 강조하며, 모든 피조물은 그분의 뜻에 따라 존재한다고 말합니다. 따라서 공룡도 하나님의 창조물로 이해할 수 있습니다. 그러나 성경은 주로 인간의 구원과 하나님의 관계에 초점을 맞추고 있기 때문에, 공룡에 대한 구체적인 설명은 없습니다. 2. 관련 구절 설명 - 창세기 1장 24-25절: ""하나님이 말씀하시되 땅은 생물을 그 종류대로 내되 가축과 기는 것과 땅의 짐승을 그 종류대로 내라 하시니 그대로 되니라. 하나님이 땅의 짐승과 가축과 땅의 모든 기는 것을 그 종류대로 만드시고 보시기에 좋았더라."" 이 구절은 하나님이 모든 생물을 그 종류대로 창조하셨음을 보여줍니다. 이는 공룡과 같은 다양한 생명체가 포함될 수 있음을 암시합니다. - 시편 10","[하이브리드 주제검색 결과] 인식 주제: ['말씀'] 검색 키워드: ['말씀', '율법', '계명', '성경', '가르침', '교훈'] LLM 검색 질의: ['성경에서 공룡에 대한 언급', '성경의 창조에 대한 설명', '하나님의 창조물에 대한 이해', '공룡과 성경의 관계', '성경은 공룡에 대하여 무엇을 말하는가?'] 실제 벡터검색 질의: ['성경에서 공룡에 대한 언급 주의 말씀 율법 계명 말씀을 묵상', '성경에서 공룡에 대한 언급', '성경의 창조에 대한 설명', '하나님의 창조물에 대한 이해', '공룡과 성경의 관계', '성경은 공룡에 대하여 무엇을 말하는가?'] - 디모데전서 6장 | score=0.567 | keyword=4 | boost=0.0 1절 무릇 멍에 아래 있는 종들은 자기 상전들을 범사에 마땅히 공경할 자로 알지니 이는 하나님의 이름과 교훈으로 훼방을 받지 않게 하려 함이라 2절 믿는 상전이 있는 자들은 그 상전을 형제라고 경히 여기지 말고 더 잘 섬기게 하",,UNLABELED,REVIEW_UNLABELED,정답 라벨 없음: 수동검토/라벨링 필요
GQ0015,gotquestions_topic,애완동물도 천국에 가는가?,200,topic_search,topic_search|explanation,Y,죽음|구원|소망,구원,요한복음 14|요한계시록 21|고린도전서 15,,2,CHECK,"1. 핵심 답변 애완동물이 천국에 가는지에 대한 성경의 명확한 언급은 없습니다. 성경은 주로 인간의 구원과 관계에 초점을 맞추고 있으며, 애완동물이나 동물의 영혼에 대한 구체적인 설명은 없습니다. 그러나 하나님은 모든 창조물을 사랑하시고, 그들의 존재가 하나님의 창조의 일부임을 강조합니다. 따라서 애완동물의 존재와 그들과의 관계는 하나님께서 주신 귀한 선물로 여겨질 수 있습니다. 2. 관련 구절 설명 - 디모데전서 6장 1절은 종과 상전의 관계를 통해 인간 간의 존중과 공경을 강조합니다. 이는 모든 피조물에 대한 하나님의 사랑과 존중을 반영하는 것으로, 애완동물과의 관계에서도 우리가 책임감을 가지고 대해야 함을 시사합니다. - 로마서 2장 13절은 율법을 행하는 자가 의롭다 하심을 얻는다고 말합니다. 이는 하나님 앞에서의 올바른 행동이 중요함을 나타내며, 우리가 애완동물과의 관계에서도 사랑과 책임을 다해야 함을 암시합니다. 3. 본문 설명 제공된 성경 구절들은 주로 인간의 관계와 행","[하이브리드 주제검색 결과] 인식 주제: ['말씀'] 검색 키워드: ['말씀', '율법', '계명', '성경', '가르침', '교훈'] LLM 검색 질의: ['애완동물의 천국에 대한 성경적 원칙', '하나님이 창조하신 모든 것', '천국의 본질', '하나님의 창조물에 대한 사랑', '영혼의 구원과 동물', '천국의 존재에 대한 성경적 관점', '애완동물도 천국에 가는가?'] 실제 벡터검색 질의: ['애완동물의 천국에 대한 성경적 원칙 주의 말씀 율법 계명 말씀을 묵상', '애완동물의 천국에 대한 성경적 원칙', '하나님이 창조하신 모든 것', '천국의 본질', '하나님의 창조물에 대한 사랑', '영혼의 구원과 동물', '천국의 존재에 대한 성경적 관점', '애완동물도 천국에 가는가?'] - 디모데전서 6장 | score=0.567 | keyword=4 | boost=0.0 1절 무릇 멍에 아래 있는 종들은 자기 상전들을 범사에 마땅히 공경할 자로 알지니 이는 하나님의 이름과 교훈으로",,LABELED,CHECK,부분 성공: 근거 보강 또는 라벨 점검
GQ0016,gotquestions_topic,도박은 죄인가? 성경은 도박에 대하여 어떻게 말하고 있는가?,200,topic_search,topic_search|explanation,Y,재물|지혜|죄,재물|죄,디모데전서 6|마태복음 6|잠언,디모데전서 6,4,PASS,"1. 핵심 답변 도박에 대한 성경의 직접적인 언급은 없지만, 도박의 본질과 관련된 여러 원칙을 통해 그 성격을 이해할 수 있습니다. 성경은 탐심과 물질에 대한 사랑이 죄의 뿌리라고 경고하며, 이러한 마음가짐이 도박과 같은 행위로 이어질 수 있음을 시사합니다. 또한, 지족하는 마음이 중요하다고 강조하며, 부를 추구하는 것이 오히려 사람을 해롭게 할 수 있음을 알려줍니다. 따라서 도박은 단순한 오락이 아니라, 영적인 위험을 내포하고 있는 행위로 볼 수 있습니다. 2. 관련 구절 설명 - 디모데전서 6장 10절에서는 ""돈을 사랑함이 일만 악의 뿌리""라고 경고합니다. 이는 물질적 욕망이 사람을 미혹하게 하고, 믿음에서 멀어지게 할 수 있음을 보여줍니다. 도박은 이러한 물질적 욕망을 자극하여 신앙의 길에서 벗어나게 할 위험이 있습니다. - 로마서 7장 7절에서는 ""율법이 탐내지 말라 하지 아니하였더면 내가 탐심을 알지 못하였으리라""라고 말합니다. 이는 탐심이 죄의 본질임을 드러내며, 도박이 ","[하이브리드 주제검색 결과] 인식 주제: ['죄', '재물', '회개', '말씀', '윤리'] 검색 키워드: ['죄', '죄인', '범죄', '악', '불의', '허물', '재물', '돈', '부자', '가난', '소유', '탐심', '보물', '회개', '돌이키', '죄를', '회개하라', '돌아오', '고백', '말씀', '율법', '계명', '성경', '가르침', '교훈', '윤리', '옳은', '죄인가', '해도 되', '괜찮', '판단', '양심'] LLM 검색 질의: ['도박은 죄인가?', '도박에 대한 성경의 가르침', '재물과 도박', '도박의 윤리적 문제', '성경에서의 도박 언급', '도박과 신앙', '도박은 죄인가? 성경은 도박에 대하여 어떻게 말하고 있는가?'] 실제 벡터검색 질의: ['도박은 죄인가? 보물을 하늘에 쌓으라 탐심을 물리치라 재물과 하나님 회개하라 죄를 고백 돌아오라 탕자의 비유 회복 주의 말씀 율법 계명 말씀을 묵상 믿음을 따라 하지 않는 것은 ",,LABELED,PASS,정상
GQ0017,gotquestions_topic,성경은 술이나 포도주를 마시는 것을 어떻게 말하고 있는가?,200,explanation,topic_search|explanation,Y,절제|윤리|거룩,절제|거룩,에베소서 5|고린도전서 6|잠언 20|로마서 14,에베소서 5|잠언 20,4,PASS,"1. 핵심 답변 성경은 술과 포도주에 대해 조심스럽게 접근해야 한다고 가르치고 있습니다. 에베소서 5장 18절에서는 술 취하지 말라고 경고하며, 이는 방탕함을 피하고 성령의 충만함을 받으라는 메시지를 전달합니다. 또한, 잠언 20장 1절에서는 포도주가 사람을 거만하게 하고 미혹하게 만든다고 경고합니다. 이러한 구절들은 술이 우리의 판단력과 행동에 미치는 영향을 강조하며, 신앙인으로서의 삶에 있어 주의해야 할 점을 상기시킵니다. 2. 관련 구절 설명 - 에베소서 5장 18절: 이 구절은 술 취함이 방탕함으로 이어질 수 있음을 경고합니다. 성령의 충만함을 받는 것이 중요하다는 점에서, 술이 우리의 영적 삶에 부정적인 영향을 미칠 수 있음을 알려줍니다. - 잠언 20장 1절: 포도주가 사람을 거만하게 하고 미혹하게 한다고 말합니다. 이는 술이 우리의 판단력을 흐리게 하고, 지혜를 잃게 만들 수 있음을 경고하는 중요한 말씀입니다. 이러한 경고는 술을 마시는 것에 대한 신중한 태도를 요구합니","[하이브리드 주제검색 결과] 인식 주제: ['절제', '재물', '말씀', '하나님'] 검색 키워드: ['절제', '술', '취하지', '방탕', '중독', '조심', '재물', '돈', '부자', '가난', '소유', '탐심', '보물', '말씀', '율법', '계명', '성경', '가르침', '교훈', '하나님', '여호와', '주', '아버지', '창조주', '전능'] LLM 검색 질의: ['성경에서 술이나 포도주에 대한 가르침', '술 취하지 말라', '절제', '무엇에든지 얽매이지 않음', '포도주에 대한 성경의 가르침', '음주와 신앙', '성경은 술이나 포도주를 마시는 것을 어떻게 말하고 있는가?'] 실제 벡터검색 질의: ['성경에서 술이나 포도주에 대한 가르침 술 취하지 말라 모든 것이 가하나 유익한 것은 아니다 절제 방탕하지 말라 보물을 하늘에 쌓으라 탐심을 물리치라 재물과 하나님 주의 말씀 율법 계명 말씀을 묵상 하나님의 속성 창조주 하나님은 사랑 하나님의 거룩',",,LABELED,PASS,정상
GQ0018,gotquestions_unmapped,예수님은 무슨 요일에 십자가에 못박혀 돌아가셨나?,200,story_explanation,topic_search|explanation,Y,,,,,1,FAIL,"1. 핵심 답변 - 예수님은 해골이라 하는 곳에서 십자가에 못 박히셨고, 그 자리에는 두 행악자도 함께 십자가에 달렸습니다. 예수님은 자신의 고통 속에서도 아버지께 사람들을 용서해 달라고 기도하시며, 그가 의인임을 증명하는 사건이 펼쳐졌습니다. 이 사건은 예수님의 희생과 용서의 메시지를 전하며, 그가 인류의 구원을 위해 고난을 감내하셨음을 보여줍니다. 2. 본문 흐름 설명 - 본문은 예수님이 해골이라 하는 곳에 이르러 십자가에 못 박히는 장면으로 시작됩니다. 이곳에서 예수님은 두 행악자와 함께 십자가에 달리며, 그들은 각각 우편과 좌편에 위치합니다. 예수님은 자신을 비방하는 행악자에게서조차 하나님을 두려워하라고 꾸짖음을 받으며, 그 중 한 행악자는 예수님께 자신의 구원을 요청합니다. - 이어서 예수님은 제육시쯤 되어 해가 빛을 잃고 온 땅이 어두워지는 기적이 일어납니다. 이 어둠은 예수님의 고난과 죽음을 상징하며, 성소의 휘장이 찢어지는 사건은 하나님과의 관계가 회복될 수 있는 길이","누가복음 23:33 해골이라 하는 곳에 이르러 거기서 예수를 십자가에 못 박고 두 행악자도 그렇게 하니 하나는 우편에, 하나는 좌편에 있더라 누가복음 23:34 이에 예수께서 가라사대 아버지여 저희를 사하여 주옵소서 자기의 하는 것을 알지 못함이니이다 하시더라 저희가 그의 옷을 나눠 제비 뽑을새 누가복음 23:35 백성은 서서 구경하며 관원들도 비웃어 가로되 저가 남을 구원하였으니 만일 하나님의 택하신 자 그리스도여든 자기도 구원할지어다 하고 누가복음 23:36 군병들도 희롱하면서 나아와 신포도주를 주며 누가복음 23:37 가로되 네가 만일 유대인의 왕이어든 네가 너를 구원하라 하더라 누가복음 23:38 그의 위에 이는 유대인의 왕이라 쓴 패가 있더라 누가복음 23:39 달린 행악자 중 하나는 비방하여 가로되 네가 그리스도가 아니냐 너와 우리를 구원하라 하되 누가복음 23:40 하나는 그 사람을 꾸짖어 가로되 네가 동일한 정죄를 받고서도 하나님을 두려워 아니하느냐 누가복음 23:41",,UNLABELED,REVIEW_UNLABELED,정답 라벨 없음: 수동검토/라벨링 필요
GQ0019,gotquestions_unmapped,가인의 아내는 누구인가? 가인은 누구와 결혼한 것인가?,200,guardrail,topic_search|explanation,N,,,,,1,FAIL,"이 질문은 성경공부 도우미의 답변 범위를 벗어납니다. 저는 로또 번호, 운세, 투자 추천처럼 성경 본문과 직접 관련 없는 예측이나 선택을 대신해드릴 수는 없습니다. 대신 돈과 선택에 대한 성경적 태도, 지혜로운 결정, 염려를 다루는 말씀은 함께 살펴볼 수 있습니다. 예를 들어 이렇게 질문해볼 수 있습니다. - 돈을 어떻게 바라봐야 해? - 재정 문제로 불안할 때 어떤 말씀을 보면 좋을까? - 지혜로운 선택을 위해 기도할 때 어떤 마음이 필요할까?",,,UNLABELED,REVIEW_UNLABELED,정답 라벨 없음: 수동검토/라벨링 필요
GQ0020,gotquestions_unmapped,성경은 동성애를 어떻게 말하는가?,200,topic_search,topic_search|explanation,Y,,,,,1,FAIL,"1. 핵심 답변 성경에서 동성애에 대한 직접적인 언급은 없지만, 성경의 여러 구절들은 하나님이 창조하신 성의 본질과 인간의 도덕적 삶에 대한 원칙을 제시합니다. 예를 들어, 창세기에서는 하나님이 남자와 여자를 창조하셨고, 그들이 결혼하여 한 몸을 이루는 것을 강조합니다. 이러한 원칙은 성경 전반에 걸쳐 인간의 관계와 성적 윤리를 형성하는 기초가 됩니다. 따라서 동성애에 대한 성경의 입장은 전통적인 결혼관과 성의 본질에 대한 이해와 연결됩니다. 2. 관련 구절 설명 - 창세기 2장 24절: ""그러므로 남자가 부모를 떠나 아내와 합하여 한 몸을 이룰지니라."" 이 구절은 하나님이 남자와 여자를 창조하시고 그들이 결혼하여 한 몸을 이루는 것을 명확히 하여, 성의 본질과 결혼의 목적을 설명합니다. 이는 성경에서 성적 관계가 어떻게 설정되어야 하는지를 보여주는 중요한 원칙입니다. - 레위기 18장 22절: ""너는 여자와 동침하여 음행하지 말라 이는 가증한 일이니라."" 이 구절은 하나님이 정하신","[하이브리드 주제검색 결과] 인식 주제: ['죄', '윤리', '관계', '말씀'] 검색 키워드: ['죄', '죄인', '범죄', '악', '불의', '허물', '윤리', '옳은', '죄인가', '해도 되', '괜찮', '판단', '양심', '관계', '형제', '이웃', '서로', '화목', '화해', '용납', '말씀', '율법', '계명', '성경', '가르침', '교훈'] LLM 검색 질의: ['성경에서 동성애에 대한 가르침', '동성애에 대한 성경의 가르침', '성경의 윤리적 기준', '하나님의 뜻과 동성애', '성경의 죄에 대한 정의', '관계의 윤리와 동성애', '성경은 동성애를 어떻게 말하는가?'] 실제 벡터검색 질의: ['성경에서 동성애에 대한 가르침 믿음을 따라 하지 않는 것은 죄 하나님의 영광을 위하여 양심 덕을 세움 서로 사랑 서로 용서 화목 형제 사랑 이웃 사랑 주의 말씀 율법 계명 말씀을 묵상', '성경에서 동성애에 대한 가르침', '동성애에 대한 성경의 가",,UNLABELED,REVIEW_UNLABELED,정답 라벨 없음: 수동검토/라벨링 필요
